Conf. θₙ ; Φₙ,θᵣ=-90,θᵣ=-87,θᵣ=-84,θᵣ=-81,θᵣ=-78,θᵣ=-75,θᵣ=-72,θᵣ=-69,θᵣ=-66,θᵣ=-63,θᵣ=-60,θᵣ=-57,θᵣ=-54,θᵣ=-51,θᵣ=-48,θᵣ=-45,θᵣ=-42,θᵣ=-39,θᵣ=-36,θᵣ=-33,θᵣ=-30,θᵣ=-27,θᵣ=-24,θᵣ=-21,θᵣ=-18,θᵣ=-15,θᵣ=-12,θᵣ=-9,θᵣ=-6,θᵣ=-3,θᵣ=0,θᵣ=3,θᵣ=6,θᵣ=9,θᵣ=12,θᵣ=15,θᵣ=18,θᵣ=21,θᵣ=24,θᵣ=27,θᵣ=30,θᵣ=33,θᵣ=36,θᵣ=39,θᵣ=42,θᵣ=45,θᵣ=48,θᵣ=51,θᵣ=54,θᵣ=57,θᵣ=60,θᵣ=63,θᵣ=66,θᵣ=69,θᵣ=72,θᵣ=75,θᵣ=78,θᵣ=81,θᵣ=84,θᵣ=87,θᵣ=90
-75° ; 12°,-76.79921328671297,-73.89241258741214,-78.48380536130497,-82.83090909090882,-84.27160839160824,-83.47242424243407,-83.94818181819173,-85.34440559441565,-86.76030303031325,-85.88076923077935,-84.17701631702622,-82.430699300709,-79.73508158509098,-78.19706293707216,-78.42990675991601,-76.65139860140764,-75.42097902098791,-77.61636363637277,-77.55939393940308,-79.40601398602334,-81.51459207460168,-83.98149184150175,-81.0194405594501,-77.96906759907678,-77.04601398602306,-78.0079487179579,-78.5138694638787,-79.29118881119814,-76.33065268066167,-73.24128205129067,-71.02666666667503,-74.42808857809733,-78.47536130537055,-82.61568764569738,-83.82384615385602,-82.21568764569733,-79.13349650350582,-74.67962703963583,-73.09561771562633,-74.62025641026521,-76.97477855478762,-79.24531468532402,-79.23794871795806,-77.73750582751501,-75.11023310024194,-73.40636363637228,-75.44808857809745,-77.74121212122127,-78.92566433567363,-79.04081585082517,-77.39319347320259,-74.65764568765448,-71.89454545455392,-74.15256410257285,-78.42442890443814,-81.26913752914709,-83.56713286713283,-82.4598601398601,-78.06251165501138,-73.66779720279673,-77.04344405594321
-75° ; 15°,-76.86277972027978,-73.77520979020966,-78.30618298368282,-82.62706293706282,-84.02986013986006,-83.16934731935713,-83.56571095572082,-84.97191142192142,-86.38244755245773,-85.75319347320358,-84.3448018648118,-82.64020979021952,-79.70016317017257,-78.29792540793461,-78.97552447553377,-77.8517482517574,-76.88375291376198,-79.41410256411193,-80.67475524476475,-82.02198135199102,-83.95948717949706,-85.767435897446,-81.30876456877414,-77.63372960373874,-76.29494172495072,-77.86951048951967,-78.748927738937,-79.00692307693238,-77.00668997669905,-73.74759906760777,-71.57748251749094,-74.8548484848573,-78.10662004662925,-82.16426573427542,-83.38069930070911,-82.19689976690944,-79.77897435898376,-74.63762237763119,-72.4164335664421,-74.13116550117424,-77.03062937063844,-79.74685314686255,-79.90221445222387,-78.20447552448474,-75.07641025641911,-73.02433566434426,-75.75160839161731,-78.29813519814442,-79.2136363636457,-79.09468531469463,-77.48000000000916,-74.7350815850904,-71.980792540801,-74.26440559441434,-78.6022144522237,-81.4969696969793,-83.8377622377624,-82.71272727272742,-78.24092074592079,-73.78265734265699,-77.26374125874011
-75° ; 18°,-76.6026223776224,-73.95174825174816,-78.39525641025628,-82.63517482517467,-84.17055944055929,-83.63249417250401,-84.36487179488174,-85.87596736597747,-87.13368298369325,-86.06960372961387,-84.26142191143182,-82.40787878788848,-79.54123543124481,-78.16249417250339,-78.76454545455474,-77.63291375292289,-76.64631701632605,-79.43125874126808,-80.69888111889063,-82.34489510490481,-84.41083916084911,-85.98093240094254,-82.53305361306336,-78.94426573427504,-76.88393939394845,-77.27034965035874,-76.98675990676897,-76.80347319348225,-75.1249650349739,-73.24501165502029,-72.5068997669083,-75.53729603730494,-78.53925407926333,-81.53258741259704,-81.6657808857905,-79.87888111889053,-77.78337995338913,-73.20473193474056,-71.87911421912268,-73.16307692308555,-75.43461538462427,-79.0208857808951,-80.53226107227056,-79.83531468532408,-76.76107226108131,-73.74251748252617,-75.01160839161724,-76.38317016317917,-77.9814219114311,-78.77878787879716,-77.20624708625617,-74.60662004662885,-71.83983682984528,-74.14181818182692,-78.51645687646614,-81.45030303031263,-83.8134965034969,-82.68769230769274,-78.1954778554781,-73.71384615384606,-77.20188811188737
-75° ; 21°,-76.68351398601403,-74.15681818181811,-78.62374708624701,-82.8435664335664,-84.3511188811189,-83.79393939394924,-84.50622377623374,-85.98165501166513,-87.30344988346016,-85.96652680653695,-83.84081585082572,-81.89606060607025,-79.14023310024243,-77.79645687646605,-78.30641025641948,-76.91769230770136,-75.98282051282946,-78.4257575757668,-78.66883449884378,-79.99841491842434,-82.04482517483484,-84.25706293707286,-82.01531468532434,-79.66368298369235,-77.74440559441476,-77.48428904429817,-77.00452214453121,-77.56615384616299,-75.80818181819075,-73.79312354313224,-72.90016317017177,-75.74377622378518,-78.7084382284475,-82.16848484849453,-82.31354312355282,-80.15804195805141,-77.28365967366878,-73.19724941725805,-72.43909090909945,-73.12727272728134,-74.68736596737475,-78.47759906760831,-80.45580419581368,-80.49219114220062,-77.82279720280637,-74.64372960373841,-74.98871794872676,-76.0931002331092,-78.38857808858734,-79.67930069931009,-77.80121212122128,-74.89030303031186,-71.6261771561856,-73.90214452215324,-78.34219114220038,-81.21207459208415,-83.56993006993032,-82.51321678321696,-78.17445221445233,-73.88818181818166,-77.49174825174761
-75° ; 24°,-76.49435314685293,-74.15374125874088,-78.2432808857805,-82.08426573426537,-83.46909090909057,-83.07375291376269,-84.12645687646678,-85.81729603730616,-86.96002331003355,-85.49897435898444,-83.27020979021961,-81.2353846153942,-78.60473193474121,-77.9444289044381,-79.00331002331934,-77.22799533800445,-77.22284382285292,-79.58944055944995,-81.66403263404226,-82.96335664336642,-84.74046620047619,-85.78687645688657,-81.9661305361402,-78.44473193474117,-76.87932400933308,-76.0256643356733,-75.97673659674552,-75.11843822844708,-74.07685314686188,-72.39624708625561,-71.58083916084759,-74.6002331002419,-78.72235431236358,-83.40421911422894,-84.89048951049952,-83.08177156178135,-79.53312354313293,-73.93002331003203,-71.82902097902942,-73.44594405595271,-75.93181818182713,-79.25277389278322,-80.15340326341271,-79.55428904429843,-76.55918414919317,-73.90331002331874,-75.78009324010218,-78.14850815851736,-80.17750582751528,-80.82447552448505,-78.68093240094167,-75.37125874126761,-71.69300699301544,-74.0339393939481,-78.49652680653607,-81.26643356644314,-83.57671328671326,-82.48132867132867,-78.10236013985998,-73.75555944055904,-77.2497727272719
-75° ; 27°,-76.49624125874115,-74.1033216783214,-78.03337412587388,-81.70412587412571,-82.95377622377612,-82.4704195804293,-83.47412587413571,-85.1213053613154,-86.3560839160941,-85.07491841492843,-83.05470862471843,-81.43382284383244,-79.66452214453152,-78.7577622377715,-79.03149184150115,-77.45181818182732,-76.32289044289944,-78.63184149185076,-79.18356643357575,-80.53484848485799,-82.19519813520782,-84.18289044290036,-81.61573426574388,-79.09550116551047,-77.97776223777143,-78.79412587413515,-78.90249417250347,-79.02843822844754,-76.79925407926314,-74.11895104895977,-72.20510489511342,-75.1914918415007,-78.53806526807452,-82.32965034966006,-83.06503496504475,-81.40834498835459,-78.81018648019577,-73.67079254080122,-71.75876456877302,-73.70433566434436,-76.79554778555685,-79.88696969697911,-80.20062937063882,-79.12200466201398,-75.99347319348215,-74.131072261081,-77.18918414919324,-79.89370629371571,-80.82599067600019,-80.30421911422859,-77.98652680653598,-74.91715617716501,-71.72303030303875,-74.22769230770106,-78.37953379954304,-81.13965034965992,-83.38951048951044,-82.30426573426564,-77.99611888111863,-73.69559440559398,-77.02423076922986
-75° ; 30°,-76.29248251748245,-74.05790209790187,-77.91744755244737,-81.4816083916083,-82.67783216783215,-82.21090909091876,-83.2327738927837,-84.97867132868134,-86.38158508159526,-85.17421911422915,-83.22331002331983,-81.44547785548745,-78.96433566434497,-78.17864801865723,-78.89995337996267,-77.58694638695552,-77.06044289045197,-79.99337995338938,-81.24498834499792,-82.54888111889085,-84.17048951049941,-85.92589743590757,-82.31065268066237,-79.18881118882052,-78.02890442891362,-78.76599067599996,-78.8186480186573,-79.00144522145452,-77.1025874125965,-74.29200466201343,-72.10130536131385,-74.22948717949593,-76.60958041958945,-79.88913752914695,-80.95955710956665,-80.33081585082532,-78.9590442890536,-73.9202097902185,-71.80291375292222,-74.32724941725816,-78.27163170164093,-81.48622377623337,-81.54258741259702,-79.54426573427511,-75.56149184150075,-73.02622377623238,-76.69275058275961,-79.73594405595344,-80.28958041958987,-79.73160839161777,-77.84995337996256,-74.9292307692396,-71.97349650350499,-74.38342657343533,-78.6428904428997,-81.50333333334295,-83.82706293706309,-82.70251748251756,-78.23695221445219,-73.76199300699275,-77.15305944055856
-75° ; 33°,-76.24723776223769,-74.0225874125872,-78.17008158508139,-81.98069930069914,-83.20524475524464,-82.49934731935703,-83.00850815851794,-84.35186480187474,-85.57456876457886,-84.614965034975,-83.19006993007974,-81.8161305361402,-79.70337995338934,-78.93750582751514,-79.83715617716558,-78.41170163171087,-77.8660839160931,-80.56526806527755,-80.85755244756199,-82.14405594406563,-83.7714452214551,-85.52617715618725,-82.04668997669964,-79.16967365968297,-77.72806526807445,-77.83065268066184,-77.97484848485766,-78.72787878788807,-76.41972027972928,-73.82342657343527,-72.2827272727358,-75.3593706293795,-78.54566433567359,-82.46368298369269,-83.04275058276035,-81.19328671329627,-78.38636363637288,-73.8269930070017,-72.37550116550969,-73.38006993007858,-75.4788344988434,-78.55808857809782,-79.93121212122153,-79.14377622378555,-76.67895104896007,-74.46715617716495,-75.61829836830728,-76.54347319348221,-77.36312354313266,-77.44620046620959,-75.74631701632593,-73.47207459208325,-71.44920745921587,-73.73641025641895,-77.84489510490428,-80.72151515152466,-82.97552447552437,-81.9755944055942,-77.85952214452176,-73.76818181818125,-77.06283216783106
-75° ; 36°,-76.56440559440551,-74.12300699300673,-78.41920745920721,-82.42265734265716,-83.7591608391607,-83.08452214453193,-83.68888111889099,-84.98668997669999,-86.0429137529239,-84.78335664336662,-82.84191142192117,-80.93769230770184,-78.54839160840086,-77.96396270397192,-79.18545454546387,-77.94801864802784,-77.67969696970613,-79.98955710956655,-80.61370629371582,-81.60307692308655,-83.3144055944154,-85.23365967366972,-81.50969696970658,-78.40769230770155,-77.59857808858725,-78.35832167833091,-79.09037296038225,-79.25624708625642,-77.25240093241004,-74.1919813519901,-72.03510489511338,-75.05533799534685,-78.30025641026562,-82.3465268065365,-83.62333333334321,-82.48223776224748,-79.83578088579029,-75.02097902098787,-73.17174825175688,-74.2068997669085,-76.23608391609291,-78.73585081586009,-79.29356643357578,-77.77519813520729,-75.11953379954265,-73.10680652681513,-74.46368298369177,-75.76944055944948,-76.68090909091812,-77.00303030303938,-75.756923076932,-73.5100932401019,-71.45405594406436,-73.77333333334202,-78.03881118882038,-81.04783216784173,-83.43104895104881,-82.3996503496501,-78.09312937062887,-73.83024475524367,-77.40229020978813
-75° ; 39°,-76.7492832167831,-74.05010489510465,-78.5067191142189,-82.73930069930053,-84.21013986013972,-83.54498834499819,-84.11195804196797,-85.35948717949724,-86.45240093241112,-85.0620745920846,-82.95638694639672,-81.01655011655966,-78.43442890443814,-77.52354312355226,-78.49771561772485,-76.92275058275965,-76.75498834499737,-79.23662004662938,-81.0878088578184,-82.33048951049922,-84.11074592075583,-85.45731934732942,-82.23552447553418,-79.08724941725875,-77.69694638695555,-77.34808857809769,-77.19771561772471,-76.83822843823748,-75.75664335665229,-73.45874125874991,-71.95407925408773,-73.71384615385483,-76.12645687646585,-79.78897435898377,-81.5481351981448,-81.38965034965993,-79.732377622387,-75.36811188812077,-73.63755244756115,-74.52885780886659,-76.54277389278292,-79.43093240094176,-80.190116550126,-78.81930069930998,-75.70652680653573,-73.04244755245615,-74.53636363637241,-76.1137995338085,-77.51587412588326,-78.15862470863391,-76.7078321678412,-74.15473193474068,-71.55934731935575,-73.81459207460078,-78.09960372961292,-80.98862470863425,-83.31762237762237,-82.28545454545457,-78.03082750582745,-73.83650349650331,-77.40660839160768
-75° ; 42°,-76.59755244755223,-73.79629370629331,-78.29337995337957,-82.61944055944022,-84.17580419580393,-83.56142191143174,-84.1034731934831,-85.51596736597743,-86.88051282052305,-85.96682983683996,-84.4348018648118,-82.87904428905405,-80.21526806527751,-78.79993006993935,-79.43421911422848,-77.3101864801956,-77.07216783217693,-79.2933799533893,-80.90496503497457,-81.42641025641984,-82.78988344989321,-84.40470862471857,-81.297925407935,-78.41969696970621,-78.13759906760826,-78.27307692308614,-78.41142191143115,-77.58510489511403,-76.12067599068497,-73.17153846154709,-71.11773892774731,-73.53410256411124,-76.71918414919317,-80.47664335665284,-82.17440559441528,-81.69074592075553,-79.93508158509101,-74.94393939394823,-72.9528205128291,-74.69550116550998,-77.6031235431327,-80.6783682983778,-81.0617482517578,-79.38421911422847,-75.75377622378515,-72.89275058275916,-75.21944055944942,-77.35459207460119,-78.54918414919342,-78.82200466201392,-77.18503496504405,-74.3849883449971,-71.38146853147694,-73.75284382285251,-78.14965034965955,-81.09223776224731,-83.49580419580448,-82.4476923076926,-78.09293706293728,-73.8296503496504,-77.63055944055941
-75° ; 45°,-76.68120629370628,-73.89723776223764,-78.55719696969686,-83.00713286713281,-84.58559440559438,-83.90766899767888,-84.39496503497497,-85.68009324010335,-86.97710955711982,-85.80538461539473,-83.93114219115208,-82.16603729604697,-79.54594405595343,-78.16594405595325,-78.80827505828435,-77.08988344989254,-76.94279720280629,-78.87981351982282,-81.16102564103521,-82.56275058276029,-84.0816317016416,-85.22319347320352,-81.26244755245713,-77.31470862471774,-76.60906759907664,-77.33918414919327,-78.33503496504419,-77.33261072261985,-75.47006993007881,-72.38641025641877,-70.42482517483349,-73.47044289045155,-77.30177156178068,-80.91617715618669,-82.16277389278356,-80.96501165502119,-78.3878088578181,-73.67139860140728,-71.94547785548633,-73.00948717949579,-75.17797202798089,-78.70027972028899,-80.00860139861084,-79.61342657343596,-76.88310023310929,-74.2648018648106,-75.53878787879677,-77.13575757576668,-78.81960372961301,-79.41209790210726,-77.51216783217698,-74.61310023310901,-71.340722610731,-73.74289044289912,-78.24046620047542,-81.24403263404221,-83.70349650349658,-82.63999999999997,-78.1978613053611,-73.84409090909044,-77.71781468531336
-72° ; -45°,-76.46097902097888,-74.26923076923048,-78.41153846153821,-82.26279720279705,-83.6099999999999,-83.09531468532447,-83.85608391609381,-85.17867132868138,-86.15314685315701,-84.41703962704959,-81.95146853147818,-79.85314685315626,-77.61951048951963,-77.07249417250324,-78.08675990676912,-77.48025641026555,-77.07552447553354,-79.66095571096508,-81.28037296038254,-82.64724941725916,-84.51827505828501,-85.94111888112901,-82.90790209791184,-79.68449883450822,-77.4724941725033,-77.71358974359889,-77.70580419581336,-77.62671328672243,-76.40685314686213,-74.07032634033506,-73.26904428905293,-76.03128205129102,-79.36599067600004,-83.24724941725924,-83.79088578089564,-81.80123543124506,-78.71475524476452,-74.37787878788755,-73.60773892774759,-72.92242424243284,-73.47396270397135,-78.26006993007917,-81.78554778555741,-82.88701631702607,-80.48895104896053,-76.21102564103462,-74.34167832168707,-73.66508158509028,-76.50149184150087,-78.76888111889039,-76.95153846154753,-74.26904428905303,-71.21871794872636,-73.45088578089442,-77.99184149185066,-81.06818181819136,-83.57916083916083,-82.60944055944044,-78.27819930069896,-73.94527972027896,-77.52561188811026
-72° ; -42°,-76.88877622377618,-74.1548951048949,-78.8249766899765,-83.20153846153835,-84.65447552447549,-83.8637529137628,-84.37627039628033,-85.65988344989356,-86.84438228439251,-85.4363636363737,-83.22058275059256,-81.1930769230865,-78.75643356644285,-77.58230769231685,-78.33254079255002,-77.52717948718862,-76.48557109558011,-78.74752913753844,-79.98825174826118,-81.47990675991636,-83.5722610722709,-85.26790209791213,-83.05522144523124,-79.97986013986954,-77.69160839161754,-77.74296037296952,-77.11386946387856,-76.70617715618619,-75.39076923077812,-73.61454545455413,-72.83944055944916,-75.67627039627932,-79.44123543124479,-83.35258741259723,-84.05671328672317,-82.15904428905398,-79.08750582751514,-74.44048951049828,-73.17477855478717,-72.3782983683069,-72.57512820513676,-77.24813519814431,-80.99631701632656,-82.33897435898405,-80.2177622377717,-76.10636363637263,-73.74953379954248,-72.5475990676076,-75.15272727273613,-77.3309090909182,-75.6357808857898,-73.33508158509024,-70.7087645687729,-72.97895104895966,-77.2948484848576,-80.38254079255026,-82.92797202797225,-82.13881118881133,-78.13245337995326,-74.16779720279665,-77.92236013985907
-72° ; -39°,-77.17062937062938,-74.17552447552426,-78.94386946386923,-83.44454545454526,-84.89664335664321,-83.96331002331993,-84.28792540793533,-85.38643356644363,-86.46191142192161,-85.17741258742262,-83.09149184150164,-81.03916083917039,-78.51244755245679,-77.5329137529229,-78.56738927739853,-77.04123543124452,-76.64736596737501,-78.28878787879711,-79.47023310024248,-79.93883449884392,-81.70897435898398,-83.70086247087234,-81.60100233101195,-79.14867132868066,-78.22435897436817,-78.04736596737514,-78.00389277390197,-76.87170163171069,-75.53321678322568,-73.14867132867995,-72.25372960373812,-75.72494172495065,-80.3528671328766,-84.77361305362304,-85.61699300700309,-83.38904428905411,-79.50979020979958,-74.92578088578972,-73.29123543124406,-72.28850815851666,-72.01804195805045,-74.82505827506708,-76.97272727273636,-77.48608391609305,-75.93934731935626,-73.40440559441424,-72.03862470863321,-71.84787878788727,-74.38480186481063,-76.31969696970597,-75.0982750582839,-73.09678321679183,-70.77298368299202,-72.84333333334192,-76.87944055944962,-79.76916083917023,-82.1272727272727,-81.36958041958036,-77.62860139860128,-73.98909090909052,-77.68650349650248
